Gene.Ensembl	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene	rank
66	ENSMUSG00000085178	1.6899420059796	0.893122845959214	6.8053216492732	6.11876334129089e-07	0.000145335598039867	5.8292215814437	Kdm6bos	57
678	ENSMUSG00000029752	1.68900085462841	0.657353686692139	4.29886319239069	0.000267433999419997	0.00620161944624864	0.502766990191454	Asns	58
223	ENSMUSG00000054206	1.68149358385317	1.08007732304086	5.4477923173732	1.54782413730856e-05	0.00109496825082995	3.12313988904445	Gzmm	59
606	ENSMUSG00000097125	1.64783507086619	1.24059058595156	4.42749777559155	0.000194039865334701	0.00506648975114022	0.75850469554605	Gm26885	60
1982	ENSMUSG00000030701	1.63598708820656	-1.80680846975383	3.10172799072581	0.00502774900422219	0.0401382807738687	-2.16079360327956	Plekhb1	61
3478	ENSMUSG00000033847	1.62650540504606	-2.01317132902657	2.41842786825762	0.0239096413651043	0.108775806590007	-3.27024186085504	Pla2g4c	62
33	ENSMUSG00000026358	1.62508208735403	1.57432512739376	7.47315515369355	1.35420360885996e-07	6.49320112211855e-05	7.57912931483068	Rgs1	63
398	ENSMUSG00000027360	1.62507530861855	6.33509035161753	4.83998172575893	6.94312688577445e-05	0.00275538678350964	1.30853375126059	Hdc	64
3942	ENSMUSG00000081485	1.61840350107961	0.866720025380949	2.26436683255548	0.0332903411041143	0.133625841524709	-3.7271748859873	Gm12338	65
3139	ENSMUSG00000042828	1.60908149462595	-1.25441763433846	2.55160916241246	0.0178364762510177	0.0899097049123456	-3.05322335309035	Trim72	66
4437	ENSMUSG00000044320	1.60894682797508	-2.36212452148683	2.10335804578895	0.0465778861704066	0.166103649509656	-3.74028913096756	1700001O22Rik	67
596	ENSMUSG00000021250	1.59953586437828	7.77594071135093	4.43737392934579	0.00018931822572364	0.00502225144829641	0.406427642230992	Fos	68
3641	ENSMUSG00000036896	1.59343042320045	-2.13050689302725	2.36866956465173	0.0266331639436923	0.115741981071421	-3.3488829609007	C1qc	69
3679	ENSMUSG00000050395	1.58597942051485	-1.4910465771178	2.35323465830565	0.0275343545945378	0.11842242260108	-3.37380210764365	Tnfsf15	70
13	ENSMUSG00000028680	1.57974345796905	2.78395596477778	8.46069257214224	1.62232095580739e-08	1.83905110910303e-05	9.7094357326056	Plk3	71
712	ENSMUSG00000021125	1.57932223049291	5.03918652915098	4.26312173525359	0.000292356962151682	0.00649329840674725	-0.0317426504583844	Arg2	72
3354	ENSMUSG00000056411	1.57912499540102	-2.65340111838502	2.46724906826414	0.0214896759236332	0.101380781794767	-3.19248280210785	Gm12500	73
1527	ENSMUSG00000097322	1.57715453140423	-1.37182438156325	3.41105773766168	0.00239398970895433	0.0248068756809328	-1.48926490947198	A530083I20Rik	74
8	ENSMUSG00000052837	1.57002012534559	8.44260604283248	9.12649009229498	4.17343193579433e-09	8.25452669000922e-06	11.043812998035	Junb	75
206	ENSMUSG00000037820	1.56778476607696	5.66747690875158	5.54283906351167	1.22692836020069e-05	0.000942412011818226	3.03178894754971	Tgm2	76
244	ENSMUSG00000094114	1.55325994387558	1.00456593563153	5.34856163655009	1.97427092023665e-05	0.00128028232667642	2.91244501452159	NA	77
7244	ENSMUSG00000097590	1.53564952137344	1.27518952907415	1.41407412111438	0.170737103735408	0.372939424683235	-5.24700495325085	NA	78
5442	ENSMUSG00000023984	1.52812818616943	-1.38459015437105	1.82187780148384	0.0815073668681856	0.236970014222515	-4.22412444068228	Gm20517	79
615	ENSMUSG00000050199	1.5251062151425	0.0539443052021399	4.41648895464682	0.000199441919264825	0.00513133250167045	0.612986310353273	Lgr4	80
3235	ENSMUSG00000052727	1.52478854327751	-2.43366163131475	2.51317048489549	0.0194227258160666	0.0949855879874063	-3.14211659478377	Map1b	81
7183	ENSMUSG00000097840	1.50498498311446	-1.39944625689147	1.42406516963557	0.167856924953647	0.369761955108111	-4.53622222023895	Gm26756	82
4727	ENSMUSG00000078630	1.50133066352356	-1.27005415642901	2.01994346621618	0.0551891374658258	0.184738253040356	-3.91216756183424	Tomt	83
2161	ENSMUSG00000042010	1.4990395169485	-0.626013275351837	3.00622168041231	0.00629854493771539	0.0461184065476495	-2.27119443520113	Acacb	84
5239	ENSMUSG00000086513	1.49585681609331	2.18477504636557	1.87479276147788	0.0735792064680978	0.222226337840182	-4.1033629701442	Gvin-ps1	85
503	ENSMUSG00000032369	1.49277542880476	3.73493119800112	4.62805320843747	0.000117676756474676	0.00370178790794988	1.0709047856269	Plscr1	86
5	ENSMUSG00000040435	1.48695191423711	5.90791004438931	10.1987962518637	5.27753984113729e-10	1.67013025812631e-06	13.0636592366454	Ppp1r15a	87
4685	ENSMUSG00000095280	1.48134978986402	-0.358529495551478	2.02780042631348	0.0543214877161279	0.183448179299965	-3.98897088326411	NA	88
6202	ENSMUSG00000023926	1.46877526215328	0.130024320770715	1.63873743160579	0.114879592755617	0.293089293159002	-4.59430219049884	Rhag	89
5197	ENSMUSG00000096351	1.46389528269509	0.257261740472359	1.88756324907371	0.0717695725502472	0.218512593123448	-4.17124895546229	Samd11	90
6642	ENSMUSG00000026380	1.46148936767341	-2.41165112233449	1.54602695216019	0.135750703983528	0.323394066415441	-4.43351790153828	Tfcp2l1	91
3345	ENSMUSG00000087111	1.45884271039672	-2.38832949862065	2.46934155570592	0.0213912148203791	0.10115817779161	-3.19714308311053	Gm11399	92
747	ENSMUSG00000051747	1.45860265215592	0.171756517661242	4.1977371563821	0.00034409184799517	0.00728857471328992	0.261709205740981	Ttn	93
363	ENSMUSG00000034573	1.45337566400048	1.21638720659857	4.92962703530974	5.5570007361731e-05	0.0024222705963765	1.95048087243222	Ptpn13	94
5161	ENSMUSG00000026344	1.44078132844064	-0.654724029437842	1.89799725761916	0.0703199963587153	0.215592579419483	-4.10909542582356	Lypd1	95
722	ENSMUSG00000028150	1.43576168569199	-0.67195148309085	4.25202655985398	0.000300554979402031	0.00658681639761542	0.228714740842195	Rorc	96
482	ENSMUSG00000030124	1.42972574417085	0.560776329425843	4.66241483063683	0.000108019578203837	0.00354604519900273	1.30156102777846	Lag3	97
2535	ENSMUSG00000061815	1.42243575456428	2.79211732698574	2.794104598195	0.0103098751217057	0.0643523290141022	-3.04364457216274	Rufy4	98
1148	ENSMUSG00000057176	1.41959982772316	1.15503703388682	3.71925573660135	0.00112690764186864	0.0155244374654709	-0.812930212372982	Ccdc189	99
2253	ENSMUSG00000026679	1.41437349377634	-0.0959528287935975	2.94676703180872	0.00723957990962513	0.0508441513138031	-2.35233361571423	Enkur	100
3574	ENSMUSG00000021485	1.40698745133527	-1.90862960238554	2.388276589544	0.0255275312049184	0.112989686799466	-3.31906029282494	Mxd3	101
1008	ENSMUSG00000034271	1.40684876947648	3.11302663780057	3.86104825226212	0.000794112239213759	0.0124655138502771	-0.787408801819028	Jdp2	102
4908	ENSMUSG00000092367	1.39572176282616	0.751137410357418	1.96870335183925	0.0611554065238748	0.197160146175076	-4.25470911892243	Gm20479	103
308	ENSMUSG00000001156	1.39383014522843	8.16586716626912	5.09467960990752	3.6916085691476e-05	0.00189564869679837	2.01275231153095	Mxd1	104
2940	ENSMUSG00000084128	1.3922292057468	-0.884678726196237	2.61854039243117	0.0153596471138918	0.0826652028173846	-2.94187414859542	Esrp2	105
338	ENSMUSG00000056749	1.38929046905783	4.29765017891164	4.97826119497315	4.92535539646347e-05	0.00229108553422825	1.7435611199585	Nfil3	106
5007	ENSMUSG00000083796	1.38828550977901	-1.98419366621492	1.94124906248759	0.064580888522044	0.204047511935012	-3.96294697131774	Gm13369	107
2191	ENSMUSG00000046447	1.38741040206354	2.86226816300298	2.98366922261656	0.0066408128218978	0.0479587317575942	-2.56147629952801	Camk2n1	108
1711	ENSMUSG00000021013	1.38595732062556	-0.824099751090873	3.27555218834014	0.00332039974590208	0.0307014921167917	-1.74003715756545	Ttc8	109
287	ENSMUSG00000043939	1.38543822822366	4.55965761911208	5.15716606340604	3.16332978099581e-05	0.00174401976044239	2.16828712256109	A530064D06Rik	110
30	ENSMUSG00000090186	1.37989851110526	5.65207274070695	7.55416911665647	1.13228925415644e-07	5.97207095617247e-05	7.73438251150352	Gm52951	111
304	ENSMUSG00000026764	1.37699373963426	1.10888308499709	5.10104429445785	3.63395258690612e-05	0.0018909381214109	2.31020910350388	Kif5c	112
7195	ENSMUSG00000071584	1.3767180688965	-1.46740205056371	1.42183916878644	0.168495237656214	0.370549012569045	-4.67568707169539	NA	113
327	ENSMUSG00000056071	1.37470573905773	9.99491631716847	5.03042319008526	4.32803975241199e-05	0.00209426828753562	1.96980483983569	S100a9	114
61	ENSMUSG00000053113	1.37340455786716	6.92399112396828	6.93283022593335	4.56745163617245e-07	0.00011847670039206	6.32141260121036	Socs3	115
1479	ENSMUSG00000094437	1.37260151403217	1.64875902690505	3.44871085339945	0.00218487657762787	0.0233624593423231	-1.42530186379764	Gm9830	116
507	ENSMUSG00000045064	1.36532296640009	-0.405264070306861	4.61587342834617	0.000121303944475329	0.00376663417825202	1.12215425968711	Zc2hc1c	117
5483	ENSMUSG00000078490	1.3579311066613	-2.10310158966283	1.81217621015479	0.0830385257235045	0.239634979486232	-4.18580398079877	Cfap74	118
3110	ENSMUSG00000084772	1.34559835795332	-2.4041768669636	2.56138389724447	0.0174528374481621	0.088791177094659	-3.0834075175871	Gm15473	119
3196	ENSMUSG00000055027	1.33856760430159	-1.61859575266426	2.52687883737885	0.0188425225595831	0.0932869945119783	-3.09782645274531	Smyd1	120
468	ENSMUSG00000044103	1.3347612083872	5.62371748061499	4.69173395843463	0.000100410913657919	0.00338825687608216	0.94141480615768	Il36g	121
1735	ENSMUSG00000033965	1.33194778589052	-0.831697203709289	3.26844892114358	0.00337754549056993	0.0307662486834035	-1.71532531699281	Slc16a2	122
783	ENSMUSG00000043953	1.33040285812309	2.92430330566108	4.14808133604756	0.000389385298688425	0.00786245163568481	0.0662053638419495	Ccrl2	123
4020	ENSMUSG00000022324	1.32648030315936	-1.38684117941286	2.2355394942819	0.035381272376216	0.139263152440016	-3.55591529628589	Matn2	124
5025	ENSMUSG00000029055	1.32630581740036	-2.52989120821846	1.93762437337804	0.0650455336760706	0.204819000866958	-3.95503954764657	Plch2	125
4584	ENSMUSG00000041540	1.32147042556402	2.59516730796138	2.055457619643	0.0513630293964672	0.177272871280025	-4.30923516247421	Sox5	126
5095	ENSMUSG00000097009	1.31297062482767	-2.60965524665062	1.91940846943237	0.0674253692666263	0.209357345043789	-3.99530694024432	Gm26861	127
5030	ENSMUSG00000066235	1.31181352065459	-2.31889996672095	1.93609523382766	0.0652424323857035	0.20523479277117	-3.98155236490241	Pomgnt2	128
5732	ENSMUSG00000015094	1.30895792530399	-2.49130726839665	1.75089938866173	0.0932943472292554	0.257521101334395	-4.21035734713511	Npdc1	129
1320	ENSMUSG00000049653	1.30761412569182	1.46673056239861	3.56673684166178	0.00163852507085017	0.0196289219730172	-1.19404408071565	Spatc1	130
3402	ENSMUSG00000031452	1.30666900507616	-2.14567048424242	2.4485774219085	0.0223870565842662	0.104124161179555	-3.2216384160932	1700029H14Rik	131
3557	ENSMUSG00000040289	1.30619157791874	-2.98146793077455	2.39098931904966	0.0253779371237865	0.112860499113245	-3.33667462775473	Hey1	132
3639	ENSMUSG00000027556	1.3031212519959	-0.144098340367829	2.36903347214035	0.0266122479186107	0.115714646555696	-3.37396002453955	Car1	133
792	ENSMUSG00000075122	1.30105001453178	2.9447402841744	4.14381301292249	0.000393544946941943	0.00786245163568481	0.0012957251822554	Cd80	134
681	ENSMUSG00000056501	1.29536567766201	4.46748521163882	4.29814081710815	0.000267916103747678	0.00620161944624864	0.0209543717078136	Cebpb	135
5329	ENSMUSG00000001435	1.2946739399024	-0.813528705143455	1.85041021255384	0.0771449821814704	0.229060809355865	-4.23410226927583	Col18a1	136
161	ENSMUSG00000022257	1.29280971657577	1.51120024831922	5.79295368251667	6.68293322260354e-06	0.000656795356405316	3.90974688993866	Laptm4b	137
1778	ENSMUSG00000085771	1.29019868688189	-2.09420122166691	3.23691620537517	0.0036429442406701	0.0324197450619364	-1.93087998176396	C230066G23Rik	138
501	ENSMUSG00000079457	1.28650559743058	3.86286135946955	4.63493272350398	0.000115676300585129	0.0036533854374421	1.08801844600045	Gm7609	139
4991	ENSMUSG00000086993	1.28630106562346	-2.70967700496872	1.94497206347985	0.0641066827075242	0.203237836201394	-3.96294958080454	Rsf1os2	140
4547	ENSMUSG00000031374	1.28020915457305	-2.40443495991777	2.06647857827865	0.0502247491917252	0.174716986437987	-3.78907332190279	Zfp92	141
610	ENSMUSG00000024966	1.27958845158638	6.03014302102615	4.4211348368745	0.000197144074600717	0.00511378802033957	0.268831173352727	Stip1	142
575	ENSMUSG00000047293	1.27657556067759	1.74716572690193	4.47674667298605	0.000171609641493131	0.00472239888234054	0.886904699622155	Gpr15	143
1081	ENSMUSG00000083396	1.27561232675757	4.58391632745709	3.78275080986487	0.000963632180329272	0.0141050434684089	-1.23925719234875	Gm15542	144
647	ENSMUSG00000024190	1.26736550134943	8.01411132815998	4.36406498992416	0.000227301845486334	0.00555888269108233	0.230425619612198	Dusp1	145
1240	ENSMUSG00000056124	1.26330611270888	3.50368406911572	3.64223749095597	0.00136180895457736	0.0173773412002239	-1.24284353916344	B4galt6	146
5322	ENSMUSG00000038576	1.26260528319547	-1.83277255082916	1.85136514613823	0.0770025539577823	0.22893389421388	-4.06597913079958	Susd4	147
4768	ENSMUSG00000036887	1.26245679935903	-2.82288637770883	2.0116449205751	0.0561188999506043	0.186235183288258	-3.86110346051514	C1qa	148
2504	ENSMUSG00000030630	1.260756988944	2.3997270048328	2.80666573780126	0.0100165919246717	0.0632795936859577	-2.8181083201725	Fah	149
3963	ENSMUSG00000031465	1.25964243611568	-2.26367147001913	2.2561957192925	0.0338712784884762	0.135237254484774	-3.52145311121882	Angpt2	150
1629	ENSMUSG00000026090	1.25868469472785	-1.38294489447165	3.33717278777552	0.00286249681524954	0.0277797153043587	-1.60375481398693	Cracdl	151
6067	ENSMUSG00000039462	1.25501501549658	-3.05923480492517	1.6697750724836	0.108522388425536	0.283031111267059	-4.2642608485156	Col10a1	152
331	ENSMUSG00000085289	1.25499701140414	1.03848250457468	4.98797060333414	4.80819263774e-05	0.0022854645211626	2.08399613559584	Gm15337	153
483	ENSMUSG00000042766	1.25057745697213	2.07897316377803	4.66108043247593	0.000108379322365355	0.00354621574364354	1.27612498561358	Trim46	154
4478	ENSMUSG00000050010	1.24429443446469	-2.13763427000816	2.08666548587769	0.0481980923312658	0.170307819329526	-3.77579167947823	Shisa3	155
2632	ENSMUSG00000055657	1.23815565591726	0.518681783154065	2.7473431819438	0.0114748055654366	0.0689839849779266	-2.85233383819969	NA	156
43	ENSMUSG00000031504	1.23591953480945	2.4960609034902	7.26758504564388	2.14094472719674e-07	7.8781787019614e-05	7.20760058733547	Rab20	157
802	ENSMUSG00000045763	1.2348956014635	3.08995808676676	4.13362278429047	0.000403655254225513	0.0079638866429056	-0.0433238938142706	Basp1	158
2574	ENSMUSG00000027223	1.2341076079449	-1.32556694933174	2.77565230998495	0.0107555080613545	0.0661167070920016	-2.67912548731587	Mapk8ip1	159
75	ENSMUSG00000001025	1.2314979116196	6.80617181209577	6.71074885774341	7.61074998502324e-07	0.000160566529350697	5.81165559192985	S100a6	160
5664	ENSMUSG00000035459	1.23051639237499	-3.03350254102348	1.76686915260763	0.0905220414698113	0.252883167757208	-4.19233614266967	Stab2	161
589	ENSMUSG00000032204	1.22585794946356	4.5157368232965	4.45165432769356	0.000182693431686573	0.00490790860709109	0.41178657794371	Aqp9	162
1696	ENSMUSG00000030329	1.225385407292	-1.69847541632166	3.28495460189467	0.00324619786064239	0.0302857244981984	-1.73055923612104	Pianp	163
170	ENSMUSG00000024590	1.22421077779931	5.87678083096901	5.75474872356566	7.33001840081674e-06	0.000682252242094842	3.53209835088074	Lmnb1	164
4122	ENSMUSG00000028542	1.21834064261342	1.12940297834616	2.19737756007874	0.0383328589733127	0.147147216772132	-3.85499565528256	Slc6a9	165
374	ENSMUSG00000074634	1.21827050480009	0.92991815081347	4.91146422118778	5.81330669920143e-05	0.0024594639545846	1.9040288291957	Tmem267	166
421	ENSMUSG00000098088	1.21086185527562	-0.301048529563815	4.78655514370918	7.92978996696856e-05	0.00298035787760911	1.43356063483021	Gm26916	167
278	ENSMUSG00000072612	1.20918280668238	1.5784527303433	5.18619171098661	2.94459380585234e-05	0.00167598229460437	2.5085266007112	Gm10382	168
1358	ENSMUSG00000060568	1.20754423474016	1.02502238359118	3.53390901082723	0.001775383423	0.0206862237865456	-1.20748399869489	Fam78b	169
3617	ENSMUSG00000097641	1.20049215344084	-2.32468644725494	2.37694320773136	0.0261613457662717	0.114445942510289	-3.33725614111023	Gm26865	170
4113	ENSMUSG00000091199	1.19215083284593	1.94440071452538	2.20231545086224	0.0379387627790135	0.145953086178539	-3.97109572680017	Gm2619	171
4576	ENSMUSG00000082908	1.18782281242338	1.48685953846809	2.05872317090916	0.0510233759715711	0.176429824737362	-3.97788346852052	Gm13736	172
1433	ENSMUSG00000041268	1.18328133568216	5.91485760336826	3.48341269544772	0.00200800853540142	0.0221598679065221	-1.99726998021941	Dmxl2	173
5306	ENSMUSG00000098781	1.18093655163591	-2.61996649667714	1.85669596254987	0.0762116534373595	0.22727044710504	-4.10822738568611	Gm28044	174
199	ENSMUSG00000097346	1.17815331773342	5.61218999475892	5.57274247203835	1.14062499758421e-05	0.000906940167677131	3.31845233753075	Rps18-ps4	175
81	ENSMUSG00000032501	1.17809401849277	4.89437202430364	6.59853740176957	9.87398984190513e-07	0.000192884125022796	5.55881645476616	Trib1	176
4237	ENSMUSG00000027983	1.1758982574716	-2.66314949714908	2.16092228438544	0.0413589695696437	0.154453529315709	-3.66036047172174	Cyp2u1	177
2306	ENSMUSG00000070999	1.17279752001263	-1.43898849924292	2.91546752416297	0.00778757043104423	0.0534357011840472	-2.40281444348578	Ccin	178
4721	ENSMUSG00000070717	1.1726304064474	-0.611737965254337	2.02146569822809	0.0550200807499749	0.184387284008557	-4.00970449645987	Gm10300	179
3990	ENSMUSG00000078635	1.17225127851074	-2.52467773014896	2.24719861180945	0.034521614089225	0.136901127752834	-3.53937612823652	1700028N14Rik	180
334	ENSMUSG00000060591	1.17172670252833	7.22247418947526	4.98662374070686	4.82427573828167e-05	0.0022854645211626	1.68444900554954	Ifitm2	181
4052	ENSMUSG00000062661	1.16747148338975	-2.00654304469669	2.22156320883758	0.0364374104702854	0.1422606696975	-3.5935063710553	Ncs1	182
257	ENSMUSG00000096802	1.16472409681302	2.33027183919082	5.27953797193702	2.33944477957632e-05	0.00144035154658506	2.75353015154538	NA	183
6013	ENSMUSG00000040794	1.16278035454043	-2.28152738099996	1.68292389920619	0.105920059510149	0.278691747469303	-4.26519784986587	C1qtnf4	184
113	ENSMUSG00000050232	1.16086628904909	3.43987775947952	6.26227745388502	2.17405319208482e-06	0.000302684424210873	4.91579484492079	Cxcr3	185
9116	ENSMUSG00000044017	1.15739565517886	-0.501428679210214	1.04972260318624	0.304753341059062	0.528919039556406	-5.2273779407296	Adgrd1	186
4236	ENSMUSG00000097073	1.15717143996633	-1.47251652979556	2.16151540155945	0.0413080563843546	0.154300608160917	-3.71311304992328	9430037G07Rik	187
