"Gene.Ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000047879",-0.343353234881228,5.26526487322855,-4.02532235304147,0.000472517606576075,0.00187467419707529,-0.985074028519178
"ENSMUSG00000027333",-0.739120913491284,2.83548109049031,-4.02322668062533,0.000475057776011976,0.00188426483960076,-0.370793294712635
"ENSMUSG00000037152",0.58784067560394,2.86513347647719,4.02212015272005,0.000476404442570998,0.00188911784903703,-0.384363544377304
"ENSMUSG00000086481",1.12463011147979,1.24051509179091,4.02131195655514,0.000477390417785748,0.00189213821644876,-0.0428554231824494
"ENSMUSG00000006058",0.273263103897285,5.49235769316305,4.0212936367556,0.000477412790762166,0.00189213821644876,-1.05343822483377
"ENSMUSG00000024944",0.27730098092266,3.97865160102928,4.02050467775858,0.00047837728777314,0.00189518518235404,-0.756527281653971
"ENSMUSG00000025485",0.198186520708092,6.95124495662785,4.02046271484669,0.000478428641067475,0.00189518518235404,-1.1839578374251
"ENSMUSG00000025509",0.26904741015283,5.84340818967529,4.01961979543798,0.000479461342447706,0.00189878572943539,-1.07866020909328
"ENSMUSG00000030742",0.301875632130246,8.17463923699924,4.01950128551024,0.000479606711283498,0.00189887126826101,-1.22016714709796
"ENSMUSG00000047656",0.706752412350416,1.69513128687405,4.01921335508096,0.000479960079380855,0.00189968273055589,-0.170001205162611
"ENSMUSG00000079457",0.711842706337353,3.54124559968943,4.01913253729078,0.000480059310804667,0.00189968273055589,-0.778376950234748
"ENSMUSG00000029310",0.268785273225739,4.80201626548738,4.01893597267927,0.000480300745623375,0.0019001480245884,-0.911221330921697
"ENSMUSG00000035529",0.265552803136898,5.48628816588968,4.01878457626874,0.000480486783432261,0.00190039397561685,-1.0358519941477
"ENSMUSG00000044709",0.413699284360648,4.80288026569901,4.01860818139354,0.00048070362952123,0.0019007616196172,-0.879464571860615
"ENSMUSG00000009535",-0.280399865811732,5.64332975273088,-4.01794927447712,0.000481514494239359,0.00190347729209488,-1.07800140173243
"ENSMUSG00000031865",0.211685005838219,6.85948299228539,4.01649127565527,0.00048331354759976,0.00191009697250786,-1.18927363579697
"ENSMUSG00000025626",-0.401544141461926,5.74352676821111,-4.01624386446803,0.000483619491870144,0.00191081386666797,-1.07710178972314
"ENSMUSG00000097162",1.17112300595567,0.956009378147303,4.01572256423022,0.000484264749255827,0.00191287069595337,-0.0513278248432769
"ENSMUSG00000022488",-0.150528736198341,8.53664855426721,-4.01518067633824,0.000484936391833954,0.00191440164451403,-1.23652095749329
"ENSMUSG00000025877",-0.947158952629711,2.49268277346409,-4.01516116942923,0.00048496058682173,0.00191440164451403,-0.307235579080595
"ENSMUSG00000030272",-0.579099146193406,2.22896915151214,-4.01510789447955,0.0004850266713744,0.00191440164451403,-0.372179245446595
"ENSMUSG00000020801",0.527717669203328,2.32725572080656,4.01487411886527,0.000485316762009983,0.00191505395132643,-0.315331972178304
"ENSMUSG00000030016",-0.315154854932956,7.14494883018943,-4.01466403659716,0.000485577598035633,0.00191525360803058,-1.20095740457401
"ENSMUSG00000022159",-0.270404775193591,4.44107205388394,-4.01463228385406,0.000485617033974642,0.00191525360803058,-0.867653629173292
"ENSMUSG00000039483",0.273260518629362,5.77514876408451,4.01408273014999,0.00048630006469518,0.00191745453419518,-1.09818540462045
"ENSMUSG00000033439",-0.353247395986901,4.65530802881634,-4.01385387453901,0.000486584785340975,0.00191808421806301,-0.937913575881862
"ENSMUSG00000039033",0.342112930415961,4.2119034031353,4.01325675646138,0.000487328439612878,0.0019205221989573,-0.837681792212416
"ENSMUSG00000094749",-2.49502435427641,-1.23896106465739,-4.01102417140201,0.000490118879807397,0.00193060902345456,-0.159727217989313
"ENSMUSG00000036613",0.312937595331903,4.55181080002894,4.01094172113092,0.000490222233726056,0.00193060902345456,-0.878157224287524
"ENSMUSG00000046688",-1.48198584704637,1.15848595430411,-4.010907239061,0.000490265464436122,0.00193060902345456,-0.122533544860504
"ENSMUSG00000024269",0.439548382427016,3.9920129298122,4.01077401464278,0.000490432525377984,0.00193077131238107,-0.701396200090122
"ENSMUSG00000038412",0.579448058069837,3.50491948788823,4.01044941808087,0.000490839799020262,0.00193187896269083,-0.527873196133996
"ENSMUSG00000040054",-0.232721898943479,8.41830093676887,-4.00977151390529,0.000491691448673501,0.00193473460003818,-1.24915166108146
"ENSMUSG00000091183",-0.892076987756116,1.61275402752135,-4.0095375897518,0.000491985665930425,0.00193495021261389,-0.197457985496456
"ENSMUSG00000037085",-0.438249248136222,2.9424672687732,-4.00952739963366,0.00049199848646896,0.00193495021261389,-0.44499297077791
"ENSMUSG00000005069",0.281544754797317,5.4813964362291,4.00836455159873,0.000493463676533526,0.00194021520383838,-1.06095824300671
"ENSMUSG00000049643",0.25794769457326,4.60011355893993,4.00808441550238,0.000493817292492497,0.00194110809669995,-0.8801465669725
"ENSMUSG00000097509",-2.52399364877232,-2.35429064695385,-4.00782198693456,0.00049414878342367,0.00194191358485808,-0.534290665756536
"ENSMUSG00000031728",0.446806962067702,2.69713529733151,4.00613306421554,0.000496287442184546,0.00194981867810379,-0.438448967920317
"ENSMUSG00000039771",0.322184850491642,4.36212774504347,4.00586790150301,0.000496624043773497,0.00195064159743292,-0.814020042316058
"ENSMUSG00000035521",0.324867411894448,5.84773710082231,4.00543474858393,0.00049717438006798,0.00195198239703946,-1.10366051029559
"ENSMUSG00000036825",-0.608434105860952,2.84046502325263,-4.00539896799428,0.000497219867529019,0.00195198239703946,-0.430463339979838
"ENSMUSG00000056234",-0.257328482626036,7.00377140217477,-4.00489891553207,0.000497856009165237,0.00195397976275596,-1.22047480191575
"ENSMUSG00000056305",0.250411055400442,5.48638288766309,4.0043985881262,0.000498493305553132,0.0019559758135798,-1.0619757965719
"ENSMUSG00000062232",0.257723760755616,5.99771415593479,4.00429953755346,0.000498619567651583,0.0019559758135798,-1.13146374105096
"ENSMUSG00000024132",0.525766629875796,3.74527029155716,4.00326734515687,0.000499937209797073,0.00196064332124404,-0.617511290079194
"ENSMUSG00000033055",0.337160904376995,5.13100047599602,4.00285508615847,0.000500464438904909,0.0019616284463923,-1.0319123116344
"ENSMUSG00000033470",0.900264174501989,3.04346700042188,4.00282479622935,0.000500503197700837,0.0019616284463923,-0.372397105049695
"ENSMUSG00000097039",0.326733112758437,3.75596945977976,4.0027710461228,0.000500571983289391,0.0019616284463923,-0.698933150189387
"ENSMUSG00000009630",0.257937985553816,5.94333825987697,4.00118632492736,0.000502604200826645,0.00196908928730398,-1.13735377601269
"ENSMUSG00000078787",1.22002238473256,-0.65801749781758,4.00043098069401,0.000503575707507766,0.00197239175506361,-0.0980335478772796
"ENSMUSG00000095526",0.419455154505087,3.25310739753701,4.00021192948807,0.000503857793158473,0.00197299292053019,-1.27289453569126
"ENSMUSG00000032898",0.298765914108397,5.05399458316239,3.99847437462783,0.000506100887379056,0.00198127068491183,-1.0006296757424
"ENSMUSG00000031628",-0.876775742649187,4.07140691177134,-3.99818509892403,0.000506475284404307,0.00198223056462522,-0.709303754995147
"ENSMUSG00000052551",0.586977023623023,3.04480059293784,3.99795176878291,0.00050677747289853,0.00198290741882409,-0.603952283059461
"ENSMUSG00000078622",-0.222227266125048,6.91855182286346,-3.99770203132693,0.000507101108081301,0.00198366782258626,-1.24241656396456
"ENSMUSG00000037913",-0.49726907581309,3.64325289791095,-3.9975055644356,0.000507355853367181,0.00198415842527639,-0.648969472079442
"ENSMUSG00000094483",-0.294681839312933,8.04499216317775,-3.99724128659446,0.000507698723968648,0.00198499332903338,-1.273953919643
"ENSMUSG00000024209",1.3126144301905,0.622478717933367,3.99636582905172,0.000508836167338456,0.00198864551445226,-0.110619106987663
"ENSMUSG00000097248",-1.09327893446357,1.29464258572266,-3.99632284463795,0.00050889207989438,0.00198864551445226,-0.165564676065624
"ENSMUSG00000026991",0.282133391181702,5.57923253409033,3.99412941790873,0.00051175328204858,0.00199931725316764,-1.0997131056795
"ENSMUSG00000022911",0.42580162600486,4.40398472194067,3.99395016311863,0.000511987811197746,0.00199972428701523,-0.875312797513669
"ENSMUSG00000028232",-0.406067620380066,4.26412760535489,-3.99329365107487,0.000512847669954155,0.00200257290721218,-0.816000811057497
"ENSMUSG00000068039",0.234033037267888,7.84740112473847,3.9929335792542,0.000513319875388786,0.00200390675018187,-1.27905752198317
"ENSMUSG00000031934",0.275891475587944,5.61388828113906,3.99192916545324,0.00051463935544499,0.00200854667800484,-1.10470298180006
"ENSMUSG00000025817",-0.227124013510995,5.38305727945282,-3.99085777956895,0.000516050509092784,0.00201354194061584,-1.1134362231425
"ENSMUSG00000001687",0.292196056396373,6.00314125326467,3.99023015607875,0.000516878945248858,0.00201596517126893,-1.16781254804433
"ENSMUSG00000017264",0.192693092384154,6.62731712999345,3.99016751787312,0.000516961697072616,0.00201596517126893,-1.24438462084902
"ENSMUSG00000051727",-1.26803269780849,0.875912240304556,-3.99002153123521,0.000517154611966041,0.00201596517126893,-0.143594459810683
"ENSMUSG00000049792",0.263858851455704,4.71070225906922,3.98998933641769,0.000517197165566061,0.00201596517126893,-0.93865274968142
"ENSMUSG00000041936",-0.408510534259452,4.57176592805258,-3.98874112607877,0.000518849661049103,0.00202189268473847,-1.07310209507754
"ENSMUSG00000032583",0.389107757221585,4.23241167913241,3.98846889060325,0.000519210763652067,0.00202235546893496,-0.786334117162165
"ENSMUSG00000018395",0.772932095739147,1.84581768022161,3.98845284467033,0.000519232055281893,0.00202235546893496,-0.285639112393713
"ENSMUSG00000056367",1.87921371029895,-0.433635982931558,3.98788724253427,0.000519983113980334,0.00202476673469195,-0.134584437272775
"ENSMUSG00000028150",1.56153915324345,0.236702580969339,3.98730324180269,0.000520759730185496,0.0020272762701106,-0.16015100702635
"ENSMUSG00000086266",1.73755430756252,-0.251905389615079,3.98577746290343,0.00052279415395767,0.00203467983511379,-0.113873367490806
"ENSMUSG00000024963",0.421678058557347,3.03695094139031,3.98547922027253,0.000523192737279596,0.00203571467799735,-0.555119360831688
"ENSMUSG00000022415",-2.05651869471287,-2.17382190576506,-3.98486465930306,0.000524015007840811,0.00203839712228543,-0.21872958689645
"ENSMUSG00000070939",0.209943958143893,5.75091625638357,3.98474172115002,0.000524179649845606,0.00203852070669995,-1.15021539310504
"ENSMUSG00000023286",0.222338264593679,5.61679460404893,3.9844145446447,0.00052461806220845,0.00203970864429854,-1.13817142848893
"ENSMUSG00000040061",-0.272870348025916,7.70846094192469,-3.98409083198843,0.000525052189525391,0.0020408793239672,-1.30680049054486
"ENSMUSG00000004562",-0.725093824757444,2.50725966582245,-3.9837888677429,0.000525457470188499,0.00204193731196351,-0.458074132348348
"ENSMUSG00000019179",0.277465020222447,6.98338724432054,3.98367790883348,0.000525606471073034,0.00204199910843314,-1.26763716805036
"ENSMUSG00000021007",0.901358788883017,0.0443010715733228,3.98294048723159,0.000526597776666197,0.00204533242775007,-0.127656659260275
"ENSMUSG00000029076",0.208399399644771,7.86482252158346,3.98211639545957,0.000527707776946617,0.00204912495922931,-1.30853864034421
"ENSMUSG00000005233",-1.09183935073801,1.39620997770483,-3.98145998031186,0.000528593580547556,0.00205204522084023,-0.209608121545998
"ENSMUSG00000052281",-0.900605922279637,0.200572260473647,-3.98104464746989,0.000529154812544199,0.00205370430914574,-0.132287745118789
"ENSMUSG00000061887",-0.310425176380858,5.51996986620193,-3.97942873653084,0.000531343969721485,0.00206167910558094,-1.17314827534668
"ENSMUSG00000071656",0.699182451109109,1.39361172310998,3.9788671502135,0.000532106872080957,0.00206411722666651,-0.269122103709495
"ENSMUSG00000022297",-1.70978574386518,-0.203566960278388,-3.97786049399244,0.000533477100549267,0.0020689094228076,-0.129527969482164
"ENSMUSG00000040407",-0.377952452827999,6.92655964670063,-3.97716100703409,0.000534431271456001,0.00207192568846669,-1.28787719878816
"ENSMUSG00000013662",-0.243631850164197,6.36878281198811,-3.97709239494826,0.000534524955999944,0.00207192568846669,-1.25442895280929
"ENSMUSG00000073684",0.321489713318058,4.4485203771253,3.97618614694577,0.000535763891160354,0.00207620349032133,-0.88939088963962
"ENSMUSG00000051504",-2.62213107030958,1.73916607747293,-3.97596042841012,0.000536072912740245,0.00207687642102547,-0.2619296298512
"ENSMUSG00000009350",-2.48620537430774,-0.927816629699386,-3.97509804402726,0.000537255188136448,0.00208093135480671,-0.129885035154282
"ENSMUSG00000031309",-0.329877083540744,7.94725621971871,-3.97437870860701,0.000538243321779101,0.00208423246914058,-1.32983643542442
"ENSMUSG00000042817",-1.34080619804627,2.85002678341921,-3.97386725580443,0.000538946983616203,0.00208643063907136,-0.419444064663081
"ENSMUSG00000033107",0.5591500871431,5.85377036835751,3.97301514682494,0.000540121341747716,0.00209044945133538,-1.1721158368116
"ENSMUSG00000048429",0.331050610957807,5.56732649287052,3.9725434690496,0.000540772484017703,0.0020924417275661,-1.17088134256866
"ENSMUSG00000006920",0.17944677920236,7.02277545942174,3.97101009372909,0.000542894640565906,0.00210012344315737,-1.3149636501031
"ENSMUSG00000019817",-2.38076762714295,-1.68125941316993,-3.97063741742503,0.00054341165709775,0.00210159355764903,-0.433665949553583
"ENSMUSG00000026603",0.396972223092693,4.38083103764025,3.96884018271018,0.000545911807852067,0.00211073058368609,-0.982487058754921
"ENSMUSG00000022974",-0.299880996866497,6.22258823802285,-3.9677940656524,0.000547372297747969,0.00211584424087915,-1.27636987543198
"ENSMUSG00000061411",0.478822615339191,3.40076316515703,3.966966292055,0.000548530690777172,0.0021197878735273,-0.7361744163177
"ENSMUSG00000000743",0.300745624201916,6.63655156665973,3.96578928150432,0.000550181977754153,0.00212563382087742,-1.29939508908637
"ENSMUSG00000027835",-0.257903778085021,6.20339031233631,-3.96438444799082,0.00055215931510446,0.00213273620652886,-1.26021956626819
"ENSMUSG00000043419",0.848283199969865,1.30939916953011,3.96369165895201,0.000553137014153103,0.00213597484800828,-0.247350804150632
"ENSMUSG00000093575",3.04980275431027,-0.582030523178891,3.96249240307092,0.00055483350679551,0.00214174744357021,-0.272600792132559
"ENSMUSG00000043794",0.960051354766016,0.487976542474623,3.96243763917948,0.000554911099478008,0.00214174744357021,-0.160036430075494
"ENSMUSG00000056737",0.445846217687849,5.39886204389219,3.96205989225142,0.000555446605293386,0.00214327510523419,-1.21350560711085
"ENSMUSG00000007877",1.92781680875636,-2.24642298820114,3.96186800778366,0.000555718822070959,0.00214378631335495,-0.361837732909913
"ENSMUSG00000073409",0.335691284507935,8.51358367417634,3.96124109381141,0.000556609111619644,0.00214668099307908,-1.35300054586934
"ENSMUSG00000058444",0.264396503216892,4.68863737200582,3.9604496210155,0.00055773510479938,0.00215048303036745,-1.02058749269477
"ENSMUSG00000026254",-0.17807725099563,6.6276401128755,-3.95937414004729,0.000559268748474728,0.00215585455756263,-1.31035071841562
"ENSMUSG00000054321",0.339811380524889,5.09154482108454,3.9591035681924,0.000559655240901705,0.00215680248829791,-1.11339052726241
"ENSMUSG00000037904",0.915609346980979,1.20461514211216,3.95858340261882,0.000560399000852741,0.002159126436736,-0.223385227547951
"ENSMUSG00000028759",-0.504543258625354,8.83838754245092,-3.95794708617968,0.000561310166417515,0.00216209404297703,-1.38542904802421
"ENSMUSG00000090258",0.329178019918776,4.95446918590739,3.95774805711063,0.000561595463813095,0.00216265000146097,-1.05802061262743
"ENSMUSG00000026170",-1.16203351767103,1.59566052314748,-3.95693760635991,0.00056275868007188,0.00216658561346619,-0.344405287971407
"ENSMUSG00000074782",2.4383009694642,-0.897902032452735,3.95676127828989,0.000563012073443239,0.00216701736848123,-0.491736094608707
"ENSMUSG00000033826",-0.521734681041313,8.02904740261201,-3.95615397493355,0.000563885664862397,0.00216983543273612,-1.38537601855199
"ENSMUSG00000017376",-0.273378181794481,6.54521376556353,-3.95526170835351,0.000565171596763322,0.00217423837450925,-1.32549909409483
"ENSMUSG00000073236",-0.531010808266832,2.14252308004966,-3.9550331418829,0.000565501471547121,0.00217496203972823,-0.441474962976752
"ENSMUSG00000002227",0.183693939968489,6.21729662460088,3.95415036661968,0.000566777307852632,0.00217894913943705,-1.31908858842206
"ENSMUSG00000031584",-0.234724274299923,5.20280947813289,-3.95405403373153,0.00056691670537202,0.00217894913943705,-1.16670863146948
"ENSMUSG00000026866",-0.974532159707926,1.79448406571777,-3.9540212077707,0.000566964213572723,0.00217894913943705,-0.431787852906517
"ENSMUSG00000069792",-1.44287233543209,-0.72043598292681,-3.95371321466137,0.00056741015583427,0.00218011685720245,-0.225668955793155
"ENSMUSG00000026031",-0.205543743998521,7.43746970839303,-3.95361146670261,0.000567557552453603,0.00218013719823315,-1.37156011690901
"ENSMUSG00000022433",-0.253446000762526,4.82711321384809,-3.95218816471703,0.000569623377444614,0.00218752487027666,-1.13699073098124
"ENSMUSG00000052005",-0.388938520372178,6.87006968265419,-3.95141816848817,0.000570744065915287,0.00219109031208373,-1.36609823343524
"ENSMUSG00000078429",0.2531941496377,7.71196037724396,3.95135408213111,0.000570837438234825,0.00219109031208373,-1.38152687152026
"ENSMUSG00000044442",-0.310586369894759,4.82718826882409,-3.95119585917212,0.000571068029944628,0.00219142714242383,-1.13333384844562
"ENSMUSG00000032815",-0.580010869267019,3.37341279556125,-3.95063947716872,0.00057187962284491,0.00219399279161956,-0.790908363931877
"ENSMUSG00000054091",0.380775507964498,5.04645658663947,3.95051186391628,0.000572065932388688,0.00219415888367681,-1.09365543769936
"ENSMUSG00000037355",-0.426171953962503,6.18260426254647,-3.94984417916489,0.000573041698890246,0.00219706697500249,-1.3257233230219
"ENSMUSG00000096336",-1.49576039068521,2.67751453547583,-3.94979711009462,0.00057311054842654,0.00219706697500249,-0.811888739500638
"ENSMUSG00000033917",0.272073974777901,4.72758573009883,3.94943647892848,0.000573638326929884,0.00219854089726662,-1.09179621282729
"ENSMUSG00000027263",-0.231609327332832,6.19459432643956,-3.94893263161354,0.000574376503567597,0.00220082025917434,-1.32167870841769
"ENSMUSG00000073412",-1.63084373724406,0.695555276970237,-3.94867699436546,0.000574751391023753,0.00220170682673818,-0.199582134929746
"ENSMUSG00000075327",0.311581197268389,5.16810877254229,3.94786592250062,0.000575942412706163,0.00220571854611532,-1.13478559434768
"ENSMUSG00000053889",-0.866789624865763,2.32930760287501,-3.94743979888413,0.00057656913133688,0.00220756765983789,-0.63673534423929
"ENSMUSG00000063358",-0.199843687433336,7.66161870074377,-3.94659570794277,0.00057781256052943,0.0022117765228649,-1.39036198165987
"ENSMUSG00000045746",-1.45350535170787,0.404989705632456,-3.94611005320492,0.000578529176841051,0.00221396723150297,-0.198587553233398
"ENSMUSG00000049288",-1.61766520702164,-0.268830809190135,-3.94576479514135,0.000579039161748111,0.00221536628916197,-0.23275156222483
"ENSMUSG00000096638",-1.52322022511841,0.697309979995934,-3.94561413423246,0.000579261843838932,0.00221566572131062,-0.585942838419486
"ENSMUSG00000030979",-0.38174069976977,3.986131916455,-3.94526305059268,0.000579781085724055,0.00221709905712324,-0.91153575953289
"ENSMUSG00000092412",-0.480278100170247,2.811050086488,-3.94507087575528,0.000580065500886556,0.00221763391841554,-0.782645926208698
"ENSMUSG00000040842",0.188589001308324,6.5427826290354,3.94452393100241,0.000580875722694424,0.00222017821065717,-1.33832179943277
"ENSMUSG00000031444",-2.05450852312356,-1.8208108613564,-3.94379665317066,0.000581954812726269,0.00222374862686088,-0.315610057464687
"ENSMUSG00000061759",-0.284498414518304,5.31183833476866,-3.94344540436762,0.000582476682248598,0.00222518856052241,-1.22845882961522
"ENSMUSG00000031563",1.01835957249673,1.19100987283917,3.94269505236011,0.000583593068745588,0.00222889839698651,-0.294137487624796
"ENSMUSG00000011096",0.29862310148509,4.73047274043472,3.942207273038,0.000584319927303118,0.00223111904546651,-1.14314199192159
"ENSMUSG00000027086",-0.332372737492794,4.36253803601538,-3.94192749029856,0.000584737245312284,0.00223215695884077,-1.01221291194743
"ENSMUSG00000074385",2.68229263726017,-2.45523820351672,3.9409219190137,0.000586239563724145,0.00223733517080991,-0.602587651630505
"ENSMUSG00000097569",1.53553683645418,-1.47327763757174,3.94027334118708,0.000587210555573698,0.00224040716538967,-0.288760382707722
"ENSMUSG00000021258",0.202599596731333,6.32688703021892,3.94018924859023,0.000587336567539906,0.00224040716538967,-1.3357367146813
"ENSMUSG00000037544",-0.552705589086585,3.87842225741933,-3.93911777287029,0.000588944501725061,0.00224555213973496,-0.952349202279154
"ENSMUSG00000027134",0.294736185801955,6.03229083773075,3.93909542353001,0.000588978086969984,0.00224555213973496,-1.31544460621863
"ENSMUSG00000027883",0.360277944163145,4.1866749940023,3.93833394062403,0.000590123527519357,0.00224936028800049,-0.986796291871915
"ENSMUSG00000066687",-1.20959701448112,0.250662592152185,-3.93817426145,0.000590363999341022,0.00224971795277942,-0.227640145616062
"ENSMUSG00000042229",0.255369274441423,5.52559952976086,3.93761405570075,0.000591208416498185,0.00225237634117585,-1.23175341435155
"ENSMUSG00000034110",0.458077077751274,2.24272610387161,3.9373131758778,0.000591662434680415,0.00225354644311493,-0.492329713250149
"ENSMUSG00000004069",0.243449715236032,5.50508913059737,3.93588048282729,0.00059382904690215,0.00226123733868771,-1.2454829462168
"ENSMUSG00000052593",-0.205674251010915,6.58297338277289,-3.93552728554535,0.000594364376620711,0.00226271420995408,-1.37939911188586
"ENSMUSG00000030207",-0.24262083342646,4.88031115533264,-3.93501934165637,0.000595135085645283,0.00226508620291985,-1.17649958330886
"ENSMUSG00000024300",0.370624157397304,8.00781705998238,3.93483387750918,0.000595416738168233,0.00226559613020264,-1.42602985614077
"ENSMUSG00000028581",0.236663978625897,10.390652084442,3.93317750504061,0.000597938004067494,0.00227445320667261,-1.45365003530938
"ENSMUSG00000028837",0.268398883745324,5.54810748225749,3.93311002094308,0.000598040948749661,0.00227445320667261,-1.24359730512132
"ENSMUSG00000040423",-0.376311090965674,7.11405519264785,-3.93254907568351,0.000598897328581602,0.00227714567908276,-1.40891855002798
"ENSMUSG00000022386",-0.342547682697817,4.01196975987584,-3.93044154778339,0.000602125659260509,0.00228885328651505,-0.994115367142999
"ENSMUSG00000034807",-0.204311959077899,6.61075119220883,-3.93005820172346,0.000602714714897343,0.00229052493335522,-1.39862387526729
"ENSMUSG00000021134",-0.29035340999361,9.58594950982875,-3.92986554853091,0.00060301096345533,0.00229108325936891,-1.46127180268643
"ENSMUSG00000003348",0.223004690050156,7.79016245836054,3.92949336879194,0.000603583682204824,0.0022926914712519,-1.43619866054813
"ENSMUSG00000018293",0.224422678244695,10.096364599815,3.92847511319945,0.000605153341149051,0.00229808479205662,-1.46521140577839
"ENSMUSG00000042644",0.245298156489199,8.11958398630153,3.92794554707045,0.000605971267666813,0.00230062142750414,-1.45079434611546
"ENSMUSG00000049686",0.38808728221078,4.49232251150223,3.92748335109449,0.000606686030705965,0.00230276523579686,-1.01883331292178
"ENSMUSG00000026176",0.252631083033726,7.55783264869998,3.92722298122439,0.000607089045879847,0.00230372499181019,-1.43818834081155
"ENSMUSG00000049482",0.367155907778251,5.30244018502622,3.92622367051566,0.000608638288733249,0.00230903279568385,-1.26175615931918
"ENSMUSG00000045176",0.409350512325175,3.62403326580522,3.92547846945394,0.000609796120308006,0.00231285341848342,-0.8088811423775
"ENSMUSG00000047415",0.392469221058936,6.45921717047122,3.92527587394674,0.000610111271845294,0.00231347679996305,-1.38747044123861
"ENSMUSG00000051650",0.191450254522088,6.79009136182155,3.92387489344416,0.000612294996510101,0.00232075488755615,-1.40782115331738
"ENSMUSG00000040447",0.963385241978231,0.984017965364177,3.92385043475423,0.000612333188947158,0.00232075488755615,-0.322915761739313
"ENSMUSG00000010136",2.28450667229542,-2.42371256865398,3.92331323663756,0.000613172620860401,0.00232336239793536,-0.740344173356379
"ENSMUSG00000046321",-2.28818693665784,-0.992296704013688,-3.92313020570805,0.000613458886247537,0.00232347381274227,-0.286939294153309
"ENSMUSG00000063439",0.486898715453817,2.87083970939771,3.9230938072945,0.000613515830075233,0.00232347381274227,-0.647564769852454
"ENSMUSG00000017144",-2.30407289238518,-0.198150880760287,-3.92300399443602,0.000613656360919807,0.00232347381274227,-0.276611651384169
"ENSMUSG00000036617",-2.08975922220703,-0.820782901590002,-3.92264858234241,0.000614212788344427,0.00232494052183931,-0.313707716182797
"ENSMUSG00000028416",0.314431964823449,5.72697278557694,3.92256302004724,0.000614346817594613,0.00232494052183931,-1.30196101241437
"ENSMUSG00000034116",0.164017673727901,7.80924586503786,3.92243038906952,0.000614554634706736,0.00232515344159574,-1.45685847263116
"ENSMUSG00000035183",-1.29752402529711,0.0355418692947748,-3.92233045343453,0.000614711267874129,0.00232517265081975,-0.249772070285232
"ENSMUSG00000020974",-0.475788103599572,3.43840059659553,-3.92209084591775,0.000615086974836776,0.00232602030267336,-0.782220042877674
"ENSMUSG00000028249",-0.201553753641667,7.01761832753152,-3.92174049771473,0.000615636732022457,0.00232752556497993,-1.42564341396596
"ENSMUSG00000022031",0.255491140100025,5.96220455669853,3.92096268504449,0.000616858988150812,0.00233157196260403,-1.34596748737831
"ENSMUSG00000003200",0.222313364889175,6.8204824006484,3.920427928536,0.000617700693479431,0.00233417833481809,-1.430902745249
"ENSMUSG00000056888",0.270115886121265,5.4390334046791,3.91880531680623,0.000620261619286707,0.00234327844449561,-1.25364150806014
"ENSMUSG00000023087",-0.360493014767593,10.1243627787636,-3.91862838806346,0.000620541493668109,0.00234375864004336,-1.49013429541066
"ENSMUSG00000051225",0.996208272144213,0.129220859889013,3.91707640651615,0.000623001836437991,0.00235247210795758,-0.270761667511061
"ENSMUSG00000024556",-0.199834285215381,6.73933423212119,-3.9161309087102,0.000624505438939967,0.00235756949906914,-1.4316469579007
"ENSMUSG00000026069",-1.44261132233144,-0.156548401091315,-3.9156983968819,0.000625194444572637,0.00235958995538337,-0.268564345364092
"ENSMUSG00000016409",-0.285957908185887,4.81875853875965,-3.91543943833625,0.000625607332824309,0.00236056756030264,-1.15947263468215
"ENSMUSG00000070565",-1.58669839364629,-0.246790727779605,-3.91442038771822,0.000627234738597406,0.00236612622561136,-0.286629031093688
"ENSMUSG00000041763",-0.229165850723012,6.91112768711111,-3.91420058142223,0.000627586312331564,0.0023668705024068,-1.44127037191722
"ENSMUSG00000032122",-0.547756737593465,3.67104620244096,-3.91409719745712,0.00062775173914501,0.0023669125539353,-0.847155565681318
"ENSMUSG00000060860",0.355961800363024,5.58349301766359,3.9132078717327,0.000629176544608096,0.00237170185439248,-1.30193157802996
"ENSMUSG00000040812",-0.501055074374883,3.58706514829674,-3.9130637530492,0.000629407739932588,0.00237199055417484,-1.04471573917149
"ENSMUSG00000057924",-0.784887952610311,1.32695515184977,-3.91189106878716,0.000631292077866677,0.00237850762736507,-0.419398338160235
"ENSMUSG00000044807",-0.406230350612286,4.00423617551664,-3.91145331473959,0.000631996911725388,0.00238057859555387,-1.12992476515121
"ENSMUSG00000041762",0.443558346622795,4.57796746262724,3.91063026189491,0.000633324222193015,0.00238499268946618,-1.10140740828781
"ENSMUSG00000019558",1.06652945366934,0.0767435679680267,3.90976811437229,0.000634717527026964,0.00238956306544765,-0.277963934732804
"ENSMUSG00000020515",0.199056377888533,6.33318953388677,3.90968662858707,0.000634849371318251,0.00238956306544765,-1.43445129630861
"ENSMUSG00000007721",0.34172747666075,4.7400368247021,3.90867129690153,0.000636494447863968,0.00239493639451543,-1.16871337693868
"ENSMUSG00000044957",1.5373499680937,-0.76143797029685,3.90861293100442,0.000636589142017593,0.00239493639451543,-0.316440916251771
"ENSMUSG00000038301",0.298056309054593,4.80376182898014,3.90781933767349,0.000637878065107487,0.00239919717452294,-1.11382358351142
"ENSMUSG00000037795",-0.476400060866261,6.6015734445129,-3.90692499012102,0.000639333713306907,0.00240408280136141,-1.44719251041622
