"Gene.Ensembl","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSMUSG00000064339",0.959720453742484,10.7848285163653,9.0518985389128,2.17859870371706e-10,6.44360797288075e-08,13.6737224854762
"ENSMUSG00000035530",0.710302535098673,9.10211786586752,9.04650109778521,2.20932408623246e-10,6.44360797288075e-08,13.6142541443391
"ENSMUSG00000097418",-2.54437836069408,0.160399759373079,-9.03122602075009,2.29869480290573e-10,6.59063072643275e-08,13.2477383509631
"ENSMUSG00000010095",1.10482463576133,7.45511676862105,9.01344537513038,2.40738049960203e-10,6.78720808854466e-08,13.4979279696283
"ENSMUSG00000085622",-1.53274683752371,3.17916683937096,-8.97530074311932,2.65856280625697e-10,7.37249974272836e-08,13.5345618126499
"ENSMUSG00000057143",-0.70198219991226,6.34833876524192,-8.94601631347764,2.86941372051902e-10,7.82887137037093e-08,13.3148920305807
"ENSMUSG00000090086",-0.732713288829551,5.44605592549121,-8.92308978070804,3.04632952118948e-10,8.16577250758217e-08,13.262298933784
"ENSMUSG00000026034",-0.730584698843225,8.17484317958231,-8.91770890460039,3.08943864084452e-10,8.16577250758217e-08,13.2697275359521
"ENSMUSG00000080727",-1.56105167163097,1.69479192902569,-8.87901506195264,3.41831504775862e-10,8.89603343813612e-08,13.293744450625
"ENSMUSG00000015709",2.42631680758294,1.23295260192033,8.85942016243254,3.59825606859484e-10,9.22243934187126e-08,12.9819133067448
"ENSMUSG00000051451",-0.736263870664793,6.3489422170926,-8.76889784632368,4.56350821633112e-10,1.15218365652921e-07,12.8456554817127
"ENSMUSG00000043090",-0.891341370575751,5.17192467699263,-8.76261859141835,4.63954116760167e-10,1.1541540939875e-07,12.8380210081299
"ENSMUSG00000091576",-0.98857503518229,2.75999719548969,-8.74252792559583,4.89159317934514e-10,1.19922014814206e-07,12.8951739049213
"ENSMUSG00000006494",-1.19228204203724,5.89668471666947,-8.71664957882791,5.2369401323925e-10,1.26554398970788e-07,12.7106849459831
